MatchFk,blue_p1,blue_p2,blue_p3,blue_p4,blue_p5,red_p1,red_p2,red_p3,red_p4,red_p5,result,rank_fk,rank_name,Patch
EUW1_7561691472,61,100,111,77,132,127,151,159,142,103,1,9,Grandmaster,15.20.717.2831
EUW1_7561591827,5,52,172,180,132,127,73,142,160,49,0,9,Grandmaster,15.20.717.2831
EUW1_7561549989,5,110,186,49,167,117,29,127,63,132,0,9,Grandmaster,15.20.717.2831
EUW1_7561534886,5,55,147,36,167,117,151,1,165,132,0,9,Grandmaster,15.20.717.2831
EUW1_7561514288,125,141,150,63,132,75,135,111,27,113,1,9,Grandmaster,15.20.717.2831
EUW1_7571410648,5,170,93,63,82,57,126,2,180,144,1,9,Grandmaster,15.20.719.545
EUW1_7571152735,156,47,40,66,152,110,151,129,63,154,0,9,Grandmaster,15.20.719.545
EUW1_7571067014,5,186,2,63,101,172,21,147,59,4,0,9,Grandmaster,15.20.719.545
EUW1_7571023841,5,92,2,176,15,51,179,29,142,53,1,9,Grandmaster,15.20.719.545
EUW1_7570999176,139,73,111,63,4,181,29,146,155,114,1,9,Grandmaster,15.20.719.545
EUW1_7570189453,26,116,2,176,118,112,107,111,183,15,1,9,Grandmaster,15.20.719.545
EUW1_7570146386,181,55,7,9,154,41,185,67,32,86,1,9,Grandmaster,15.20.719.545
EUW1_7570115519,61,19,29,183,114,125,185,111,63,103,0,9,Grandmaster,15.20.719.545
EUW1_7570075837,126,52,129,187,101,0,73,49,63,103,0,9,Grandmaster,15.20.719.545
EUW1_7570022128,139,55,186,93,101,46,81,66,176,86,0,9,Grandmaster,15.20.719.545
EUW1_7571828482,5,81,129,147,118,163,100,33,59,154,0,9,Grandmaster,15.20.719.545
EUW1_7571785432,127,116,150,10,104,61,29,180,64,103,1,9,Grandmaster,15.20.719.545
EUW1_7571716773,5,150,57,63,103,23,33,147,36,15,1,9,Grandmaster,15.20.719.545
EUW1_7571517742,127,186,1,63,104,138,170,146,183,6,1,9,Grandmaster,15.20.719.545
EUW1_7571466181,28,83,46,183,184,81,29,112,139,132,0,9,Grandmaster,15.20.719.545
EUW1_7571307629,174,170,163,176,53,3,135,155,188,15,1,9,Grandmaster,15.20.719.545
EUW1_7571138221,61,33,111,63,114,42,126,177,183,4,0,9,Grandmaster,15.20.719.545
EUW1_7571042545,139,55,172,63,118,51,81,1,85,20,0,9,Grandmaster,15.20.719.545
EUW1_7569098234,61,135,12,10,122,5,146,181,63,104,0,9,Grandmaster,15.20.719.545
EUW1_7567765875,2,135,13,58,103,71,55,65,63,132,0,9,Grandmaster,15.20.717.2831
EUW1_7571105356,28,185,13,130,20,125,186,147,63,122,0,9,Grandmaster,15.20.719.545
EUW1_7570910176,57,135,147,36,18,138,45,186,77,118,1,9,Grandmaster,15.20.719.545
EUW1_7570388506,38,151,69,160,34,127,70,65,63,101,1,9,Grandmaster,15.20.719.545
EUW1_7570328337,38,33,69,160,34,127,17,93,22,94,1,9,Grandmaster,15.20.719.545
EUW1_7569922055,0,105,165,164,152,44,55,3,155,94,1,9,Grandmaster,15.20.719.545
EUW1_7571248951,127,170,13,188,118,138,108,181,155,34,0,9,Grandmaster,15.20.719.545
EUW1_7571093964,0,70,99,36,65,145,81,13,163,104,0,9,Grandmaster,15.20.719.545
EUW1_7570743378,61,151,146,163,152,138,66,181,183,122,1,9,Grandmaster,15.20.719.545
EUW1_7570730997,26,151,111,22,99,139,55,117,93,18,1,9,Grandmaster,15.20.719.545
EUW1_7570532530,51,47,190,183,132,61,135,33,85,101,1,9,Grandmaster,15.20.719.545
EUW1_7570441564,75,97,89,130,18,61,179,150,85,143,0,9,Grandmaster,15.20.719.545
EUW1_7570239415,5,186,13,183,101,112,179,177,58,15,0,9,Grandmaster,15.20.719.545
EUW1_7570181137,180,170,150,22,53,23,186,68,85,20,0,9,Grandmaster,15.20.719.545
EUW1_7570116834,61,55,13,63,154,112,186,189,85,53,0,9,Grandmaster,15.20.719.545
EUW1_7570079799,23,17,29,59,105,3,179,111,96,6,1,9,Grandmaster,15.20.719.545
EUW1_7569999931,5,33,1,36,152,136,186,146,96,15,1,9,Grandmaster,15.20.719.545
EUW1_7569536714,41,29,147,22,103,136,170,87,64,20,1,9,Grandmaster,15.20.719.545
EUW1_7569291594,61,47,157,96,105,138,186,146,140,15,0,9,Grandmaster,15.20.719.545
EUW1_7569252668,117,55,146,63,143,0,56,111,36,105,1,9,Grandmaster,15.20.719.545
EUW1_7571989454,0,29,171,59,115,61,108,57,24,122,0,9,Grandmaster,15.20.719.545
EUW1_7571978741,38,29,71,142,122,139,83,129,112,132,1,9,Grandmaster,15.20.719.545
EUW1_7571102713,57,116,171,36,15,182,99,93,63,122,1,9,Grandmaster,15.20.719.545
EUW1_7571034715,61,186,146,155,23,114,170,129,63,4,0,9,Grandmaster,15.20.719.545
EUW1_7570914370,61,186,150,63,104,139,146,129,176,118,0,9,Grandmaster,15.20.719.545
EUW1_7570012409,145,73,111,22,15,139,74,2,140,143,1,9,Grandmaster,15.20.719.545
EUW1_7569993904,13,170,150,63,4,145,179,57,96,146,0,9,Grandmaster,15.20.719.545
EUW1_7569923453,0,55,40,49,103,28,47,189,93,86,0,9,Grandmaster,15.20.719.545
EUW1_7569812940,43,17,68,63,82,42,29,84,32,4,0,9,Grandmaster,15.20.719.545
EUW1_7569795548,57,102,2,27,103,88,186,150,155,115,1,9,Grandmaster,15.20.719.545
EUW1_7570486347,5,97,111,63,118,180,70,159,22,104,0,9,Grandmaster,15.20.719.545
EUW1_7570437102,112,186,13,142,4,5,131,150,59,154,0,9,Grandmaster,15.20.719.545
EUW1_7570379454,173,179,49,22,104,5,97,129,59,103,1,9,Grandmaster,15.20.719.545
EUW1_7570338226,5,97,145,183,122,125,116,150,63,103,1,9,Grandmaster,15.20.719.545
EUW1_7569530827,134,185,93,63,101,163,55,13,59,154,1,9,Grandmaster,15.20.719.545
EUW1_7569451380,5,170,14,36,18,125,97,147,163,103,1,9,Grandmaster,15.20.719.545
EUW1_7569401576,5,114,150,63,154,13,55,69,59,101,0,9,Grandmaster,15.20.719.545
EUW1_7569338890,5,70,147,142,103,51,116,57,24,104,0,9,Grandmaster,15.20.719.545
EUW1_7569272704,164,174,147,32,154,134,121,146,133,103,1,9,Grandmaster,15.20.719.545
EUW1_7560440498,5,73,13,167,154,182,146,79,85,184,1,9,Grandmaster,15.20.717.2831
EUW1_7559687353,110,135,13,140,154,98,121,171,163,20,1,9,Grandmaster,15.19.715.1836
EUW1_7559647914,61,55,93,64,152,173,135,12,10,122,1,9,Grandmaster,15.19.715.1836
EUW1_7559494421,121,146,40,59,86,174,135,2,9,154,0,9,Grandmaster,15.19.715.1836
EUW1_7559468236,0,116,147,36,18,125,47,40,59,154,0,9,Grandmaster,15.19.715.1836
EUW1_7559426113,128,116,29,22,82,182,70,165,63,18,1,9,Grandmaster,15.19.715.1836
EUW1_7559388380,57,47,191,59,122,182,161,155,63,4,0,9,Grandmaster,15.19.715.1836
EUW1_7559361351,56,105,40,140,94,136,135,104,32,132,1,9,Grandmaster,15.19.715.1836
EUW1_7558853220,181,191,190,63,154,44,185,180,155,18,0,9,Grandmaster,15.19.715.1836
EUW1_7571032190,189,126,1,63,146,26,55,129,10,65,1,10,Challenger,15.20.719.545
EUW1_7571004750,41,116,1,93,103,139,186,145,59,15,1,10,Challenger,15.20.719.545
EUW1_7570554968,102,116,145,59,65,117,29,129,36,44,0,10,Challenger,15.20.719.545
EUW1_7570259218,138,55,33,163,165,61,73,147,183,20,1,10,Challenger,15.20.719.545
EUW1_7570216957,182,170,146,9,104,51,108,111,10,122,1,10,Challenger,15.20.719.545
EUW1_7570161153,46,170,71,183,53,161,191,155,58,103,1,10,Challenger,15.20.719.545
EUW1_7567141580,0,186,145,63,34,110,66,155,142,15,0,10,Challenger,15.20.717.2831
EUW1_7567106837,162,170,111,36,114,136,116,39,63,99,1,10,Challenger,15.20.717.2831
EUW1_7565276543,174,31,159,188,23,61,108,147,36,122,0,10,Challenger,15.20.717.2831
EUW1_7565237030,174,116,2,49,115,112,29,180,36,34,1,10,Challenger,15.20.717.2831
EUW1_7564289592,61,105,150,27,115,164,170,79,36,53,0,10,Challenger,15.20.717.2831
EUW1_7564233110,81,100,84,49,118,138,108,181,142,86,1,10,Challenger,15.20.717.2831
EUW1_7567668834,128,170,125,89,122,182,119,33,59,103,1,9,Grandmaster,15.20.717.2831
EUW1_7559401116,172,174,186,63,103,48,81,111,58,15,0,9,Grandmaster,15.19.715.1836
EUW1_7559361740,0,81,159,36,53,112,116,129,9,15,0,9,Grandmaster,15.19.715.1836
EUW1_7559284171,110,116,33,77,94,43,150,89,59,65,1,9,Grandmaster,15.19.715.1836
EUW1_7559255509,23,186,172,89,15,5,29,182,10,86,0,9,Grandmaster,15.19.715.1836
EUW1_7558393301,7,29,51,59,53,174,186,89,77,115,0,9,Grandmaster,15.19.715.1836
EUW1_7558135990,164,179,111,63,103,27,29,181,89,65,1,9,Grandmaster,15.19.715.1836
EUW1_7558106856,139,116,147,63,123,153,17,99,10,118,1,9,Grandmaster,15.19.715.1836
EUW1_7558082177,57,17,40,63,122,28,173,165,89,103,1,9,Grandmaster,15.19.715.1836
EUW1_7558055072,56,186,172,49,122,44,116,181,89,132,0,9,Grandmaster,15.19.715.1836
EUW1_7558028395,138,153,172,155,65,136,52,13,59,15,0,9,Grandmaster,15.19.715.1836
EUW1_7558004858,180,151,81,89,4,113,34,181,58,114,1,9,Grandmaster,15.19.715.1836
EUW1_7557934941,38,52,117,59,82,57,186,1,58,135,1,9,Grandmaster,15.19.715.1836
EUW1_7557410273,41,73,2,49,135,31,55,111,27,103,1,9,Grandmaster,15.19.715.1836
EUW1_7556001003,125,100,79,63,103,56,116,104,187,135,0,9,Grandmaster,15.19.715.1836
EUW1_7555558590,0,29,186,176,118,139,97,40,63,135,1,9,Grandmaster,15.19.715.1836
EUW1_7555190177,56,170,147,183,86,153,179,165,140,53,1,9,Grandmaster,15.19.715.1836
EUW1_7553919702,0,146,27,63,114,128,55,180,89,20,1,9,Grandmaster,15.19.715.1836
EUW1_7552914199,153,135,27,142,143,41,47,99,58,65,1,9,Grandmaster,15.19.715.1836
EUW1_7569842495,131,179,84,36,118,44,97,172,22,99,1,9,Grandmaster,15.20.719.545
EUW1_7569821826,117,146,186,27,122,128,55,172,176,53,1,9,Grandmaster,15.20.719.545
EUW1_7569783349,164,105,182,58,122,127,34,172,36,118,1,9,Grandmaster,15.20.719.545
EUW1_7569189686,41,73,172,183,4,161,83,12,59,103,1,9,Grandmaster,15.20.719.545
EUW1_7569141123,61,34,146,63,15,38,107,172,164,94,0,9,Grandmaster,15.20.719.545
EUW1_7569097926,31,186,68,27,82,138,151,111,32,122,1,9,Grandmaster,15.20.719.545
EUW1_7569059972,0,174,111,63,132,139,52,172,33,18,0,9,Grandmaster,15.20.719.545
EUW1_7569016866,61,146,67,96,154,127,74,172,155,144,1,9,Grandmaster,15.20.719.545
EUW1_7568977119,172,113,19,22,65,38,116,13,36,15,0,9,Grandmaster,15.20.719.545
EUW1_7568944756,102,135,89,58,118,172,47,168,155,132,1,9,Grandmaster,15.20.719.545
EUW1_7568913882,172,146,181,183,132,44,70,27,89,15,0,9,Grandmaster,15.20.719.545
EUW1_7566579091,41,81,93,59,53,26,55,172,58,115,1,9,Grandmaster,15.20.717.2831
EUW1_7566559834,31,29,180,49,118,56,55,68,176,4,0,9,Grandmaster,15.20.717.2831
EUW1_7571214908,56,66,51,12,53,24,47,159,106,189,0,9,Grandmaster,15.20.719.545
EUW1_7571013549,43,146,129,96,103,128,116,111,85,20,0,9,Grandmaster,15.20.719.545
EUW1_7569979434,182,29,159,59,86,139,47,180,165,118,0,9,Grandmaster,15.20.719.545
EUW1_7569458007,56,47,168,130,90,98,44,142,63,103,1,9,Grandmaster,15.20.719.545
EUW1_7569380648,145,151,171,59,18,56,47,146,183,94,0,9,Grandmaster,15.20.719.545
EUW1_7569315954,5,47,147,140,143,56,6,14,59,65,1,9,Grandmaster,15.20.719.545
EUW1_7569198230,42,55,150,180,15,56,47,147,10,20,0,9,Grandmaster,15.20.719.545
EUW1_7569163855,5,47,33,160,154,43,174,147,106,118,0,9,Grandmaster,15.20.719.545
EUW1_7569137832,153,135,181,176,118,110,47,84,77,144,1,9,Grandmaster,15.20.719.545
EUW1_7569061888,139,47,12,59,154,61,55,13,63,18,0,9,Grandmaster,15.20.719.545
EUW1_7569028241,125,47,2,63,4,43,170,79,85,122,0,9,Grandmaster,15.20.719.545
EUW1_7567788998,61,170,129,155,82,153,47,49,58,132,0,9,Grandmaster,15.20.717.2831
EUW1_7567757926,172,47,190,155,86,5,150,27,176,122,1,9,Grandmaster,15.20.717.2831
EUW1_7570917423,125,146,167,10,34,128,55,40,187,132,1,9,Grandmaster,15.20.719.545
EUW1_7570532174,56,97,167,142,159,46,100,7,183,94,1,9,Grandmaster,15.20.719.545
EUW1_7570169721,24,34,181,22,65,136,47,171,36,101,0,9,Grandmaster,15.20.719.545
EUW1_7570123270,136,126,186,188,115,43,17,71,176,15,1,9,Grandmaster,15.20.719.545
EUW1_7569670065,0,66,168,142,144,157,81,129,163,15,0,9,Grandmaster,15.20.719.545
EUW1_7569275240,138,186,89,9,154,136,151,7,32,53,1,9,Grandmaster,15.20.719.545
EUW1_7571195959,51,186,150,36,15,28,81,138,183,105,1,9,Grandmaster,15.20.719.545
EUW1_7571065468,139,97,2,63,154,136,73,146,59,118,1,9,Grandmaster,15.20.719.545
EUW1_7570358059,61,81,181,10,133,139,135,66,58,34,1,9,Grandmaster,15.20.719.545
EUW1_7569890123,5,126,111,32,44,61,97,40,63,15,1,9,Grandmaster,15.20.719.545
EUW1_7572123174,136,116,172,183,86,128,34,89,176,154,1,9,Grandmaster,15.20.719.545
EUW1_7572058775,26,70,1,63,104,121,29,186,176,4,1,9,Grandmaster,15.20.719.545
EUW1_7572023778,5,83,139,176,118,173,186,111,63,82,1,9,Grandmaster,15.20.719.545
EUW1_7571493468,0,81,93,77,103,5,170,2,27,79,1,9,Grandmaster,15.20.719.545
EUW1_7571186550,0,170,147,63,122,42,29,150,142,103,1,9,Grandmaster,15.20.719.545
EUW1_7571144706,139,81,89,63,103,13,70,36,66,82,1,9,Grandmaster,15.20.719.545
EUW1_7571065409,51,55,147,9,104,156,74,33,63,118,0,9,Grandmaster,15.20.719.545
EUW1_7571037913,128,116,162,58,104,172,97,181,10,115,1,9,Grandmaster,15.20.719.545
EUW1_7570897702,180,29,160,167,132,139,179,129,63,104,0,9,Grandmaster,15.20.719.545
EUW1_7570499613,136,186,147,58,104,139,81,165,59,86,1,9,Grandmaster,15.20.719.545
EUW1_7570445695,26,116,79,9,104,121,179,147,85,101,1,9,Grandmaster,15.20.719.545
EUW1_7570412554,121,45,147,27,104,125,135,180,63,103,1,9,Grandmaster,15.20.719.545
EUW1_7570349361,31,33,24,32,104,162,179,49,183,94,1,9,Grandmaster,15.20.719.545
EUW1_7570002000,2,55,155,10,65,88,135,67,9,115,0,9,Grandmaster,15.20.719.545
EUW1_7569876124,61,151,13,140,4,127,21,1,77,115,0,9,Grandmaster,15.20.719.545
EUW1_7569461861,5,191,159,22,65,57,186,26,183,115,1,9,Grandmaster,15.20.719.545
EUW1_7571462801,162,66,142,183,99,98,116,89,22,104,0,9,Grandmaster,15.20.719.545
EUW1_7571412991,28,191,159,10,132,13,179,1,164,118,1,9,Grandmaster,15.20.719.545
EUW1_7570887098,125,179,1,22,65,88,102,49,63,122,0,9,Grandmaster,15.20.719.545
EUW1_7570645344,23,116,159,145,113,163,126,44,142,18,1,9,Grandmaster,15.20.719.545
EUW1_7570614202,56,35,67,59,154,170,33,27,183,15,0,9,Grandmaster,15.20.719.545
EUW1_7563756994,164,34,13,183,20,0,83,1,63,103,1,9,Grandmaster,15.20.717.2831
EUW1_7563719834,24,135,162,183,86,164,170,77,58,15,0,9,Grandmaster,15.20.717.2831
EUW1_7563684017,162,170,147,93,122,164,70,13,58,20,1,9,Grandmaster,15.20.717.2831
EUW1_7561443722,134,170,129,85,114,51,29,13,155,4,0,9,Grandmaster,15.20.717.2831
EUW1_7561430659,183,150,81,33,53,41,105,69,59,154,0,9,Grandmaster,15.20.717.2831
EUW1_7561413122,180,66,85,93,122,127,170,39,176,114,0,9,Grandmaster,15.20.717.2831
EUW1_7561403628,112,29,181,130,146,170,55,142,19,114,1,9,Grandmaster,15.20.717.2831
EUW1_7561374159,117,66,39,9,154,105,81,147,59,99,0,9,Grandmaster,15.20.717.2831
EUW1_7560364422,127,17,13,27,15,112,116,147,10,86,1,9,Grandmaster,15.20.717.2831
EUW1_7559218491,13,55,40,155,154,42,116,79,10,114,1,9,Grandmaster,15.19.715.1836
EUW1_7558722966,44,135,26,85,115,42,173,13,22,94,1,9,Grandmaster,15.19.715.1836
EUW1_7554865397,136,116,12,163,15,31,81,24,167,154,0,9,Grandmaster,15.19.715.1836
EUW1_7552745688,51,19,57,36,93,182,105,140,58,34,0,9,Grandmaster,15.19.715.1836
EUW1_7552690492,185,146,10,186,113,46,70,5,85,20,1,9,Grandmaster,15.19.715.1836
EUW1_7552407589,14,185,177,59,132,0,105,68,22,154,1,9,Grandmaster,15.19.715.1836
EUW1_7551145347,0,29,190,106,53,28,108,13,176,104,1,9,Grandmaster,15.19.715.1836
EUW1_7549629206,139,141,68,64,143,61,17,146,22,15,1,9,Grandmaster,15.19.715.1836
EUW1_7572103938,61,55,190,140,122,44,179,99,58,143,0,9,Grandmaster,15.20.719.545
EUW1_7572081989,61,135,150,10,4,0,47,190,58,48,0,9,Grandmaster,15.20.719.545
EUW1_7571008117,5,169,2,63,116,172,150,81,85,103,0,9,Grandmaster,15.20.719.545
EUW1_7570492721,110,156,99,10,18,139,191,3,5,132,0,9,Grandmaster,15.20.719.545
EUW1_7569780945,180,55,190,155,103,38,169,188,36,15,1,9,Grandmaster,15.20.719.545
EUW1_7563420019,88,105,40,163,154,180,179,111,85,101,0,9,Grandmaster,15.20.717.2831
EUW1_7559945711,180,135,172,142,20,112,29,170,10,86,0,9,Grandmaster,15.19.715.1836
EUW1_7559535026,117,66,5,58,103,42,169,146,59,132,0,9,Grandmaster,15.19.715.1836
EUW1_7555129892,5,97,150,59,4,125,19,147,180,114,0,9,Grandmaster,15.19.715.1836
EUW1_7555091900,56,173,186,36,132,136,29,180,58,133,1,9,Grandmaster,15.19.715.1836
EUW1_7555046557,23,29,57,36,82,0,83,181,32,123,1,9,Grandmaster,15.19.715.1836
EUW1_7554123735,128,55,168,36,103,171,32,186,58,167,1,9,Grandmaster,15.19.715.1836
EUW1_7554054076,164,170,87,58,115,88,29,19,110,34,1,9,Grandmaster,15.19.715.1836
EUW1_7571475090,5,161,188,57,65,125,186,104,22,87,0,9,Grandmaster,15.20.719.545
EUW1_7571296443,110,29,51,63,104,38,55,147,183,103,0,9,Grandmaster,15.20.719.545
EUW1_7568923063,5,97,150,140,123,57,66,155,142,65,1,9,Grandmaster,15.20.719.545
EUW1_7563809989,182,108,68,155,105,0,179,129,36,152,0,9,Grandmaster,15.20.717.2831
EUW1_7563790917,23,179,172,59,144,61,161,129,58,154,0,9,Grandmaster,15.20.717.2831
EUW1_7563762412,26,161,79,63,118,102,151,33,142,4,1,9,Grandmaster,15.20.717.2831
EUW1_7563557702,51,55,180,9,154,41,161,33,58,65,1,9,Grandmaster,15.20.717.2831
EUW1_7561783662,139,161,111,9,154,5,179,129,10,133,1,9,Grandmaster,15.20.717.2831
EUW1_7560495774,128,116,111,59,118,174,47,159,63,103,1,9,Grandmaster,15.20.717.2831
EUW1_7556875934,162,108,155,176,115,50,174,1,59,94,0,9,Grandmaster,15.19.715.1836
EUW1_7556330087,112,170,46,27,118,128,173,44,63,123,0,9,Grandmaster,15.19.715.1836
EUW1_7555434885,139,33,186,10,87,121,179,146,85,143,0,9,Grandmaster,15.19.715.1836
EUW1_7554825643,139,55,93,59,94,0,146,24,106,177,0,9,Grandmaster,15.19.715.1836
EUW1_7552917624,129,29,186,59,154,42,108,180,77,86,1,9,Grandmaster,15.19.715.1836
EUW1_7552822385,5,179,1,180,154,163,108,27,187,20,1,9,Grandmaster,15.19.715.1836
EUW1_7551167598,57,191,139,63,122,181,55,13,96,104,1,9,Grandmaster,15.19.715.1836
EUW1_7549784354,181,81,165,63,90,139,179,79,167,65,0,9,Grandmaster,15.19.715.1836
EUW1_7546517358,138,97,111,36,65,13,55,8,164,122,0,9,Grandmaster,15.19.715.1836
EUW1_7571201544,139,135,168,140,132,5,146,117,85,15,1,9,Grandmaster,15.20.719.545
EUW1_7570616288,136,170,190,10,189,5,29,93,167,15,1,9,Grandmaster,15.20.719.545
EUW1_7570578541,181,116,40,167,114,139,29,180,63,104,0,9,Grandmaster,15.20.719.545
EUW1_7570355610,23,146,133,106,18,56,81,44,66,101,0,9,Grandmaster,15.20.719.545
EUW1_7569621791,38,151,111,163,114,88,135,2,183,103,0,9,Grandmaster,15.20.719.545
EUW1_7571039675,5,97,1,27,115,0,185,146,140,143,1,9,Grandmaster,15.20.719.545
EUW1_7571013935,71,116,150,58,143,162,73,147,155,118,0,9,Grandmaster,15.20.719.545
EUW1_7570866621,127,100,147,63,133,5,73,40,58,132,1,9,Grandmaster,15.20.719.545
EUW1_7570344718,51,113,61,150,34,173,97,49,140,154,1,9,Grandmaster,15.20.719.545
EUW1_7568378574,125,105,93,58,101,61,151,147,22,87,0,9,Grandmaster,15.20.717.2831
EUW1_7567856515,0,102,146,27,4,28,105,24,140,122,0,9,Grandmaster,15.20.717.2831
EUW1_7567820476,125,126,129,140,132,23,151,188,167,190,1,9,Grandmaster,15.20.717.2831
EUW1_7567787700,0,55,39,176,118,43,179,150,63,132,0,9,Grandmaster,15.20.717.2831
EUW1_7566908723,153,170,146,63,118,139,73,27,155,4,1,9,Grandmaster,15.20.717.2831
EUW1_7572149008,5,29,151,188,4,125,170,69,176,118,1,9,Grandmaster,15.20.719.545
EUW1_7572110891,127,135,129,160,53,139,29,171,96,118,0,9,Grandmaster,15.20.719.545
EUW1_7571837227,24,186,40,10,4,138,73,79,140,15,1,9,Grandmaster,15.20.719.545
EUW1_7571819231,24,170,186,183,15,48,29,180,63,115,0,9,Grandmaster,15.20.719.545
EUW1_7571773372,139,100,155,79,132,0,29,24,96,122,0,9,Grandmaster,15.20.719.545
EUW1_7571730698,180,29,186,163,122,26,33,117,142,4,1,9,Grandmaster,15.20.719.545
EUW1_7571164169,112,52,129,59,94,125,29,14,183,86,1,9,Grandmaster,15.20.719.545
EUW1_7571135246,5,29,180,176,118,125,170,134,63,152,0,9,Grandmaster,15.20.719.545
EUW1_7571098899,0,29,40,183,152,38,55,147,22,4,0,9,Grandmaster,15.20.719.545
EUW1_7571678459,125,33,171,183,20,88,131,127,59,4,1,10,Challenger,15.20.719.545
EUW1_7571607578,43,170,49,183,18,138,56,129,58,122,0,10,Challenger,15.20.719.545
EUW1_7571374030,125,186,128,9,132,127,151,84,93,122,0,10,Challenger,15.20.719.545
EUW1_7571235736,5,151,172,63,104,24,146,51,93,103,1,10,Challenger,15.20.719.545
EUW1_7570993556,26,81,33,183,4,117,83,57,172,122,0,10,Challenger,15.20.719.545
EUW1_7570870582,139,55,129,63,82,5,151,13,19,4,1,10,Challenger,15.20.719.545
EUW1_7570646173,56,113,146,150,103,121,100,181,19,122,0,10,Challenger,15.20.719.545
EUW1_7570604792,0,29,159,9,20,69,100,99,183,4,0,10,Challenger,15.20.719.545
EUW1_7570541768,182,105,27,58,122,162,92,177,63,115,1,10,Challenger,15.20.719.545
EUW1_7569996281,139,29,146,27,132,98,105,142,155,4,1,10,Challenger,15.20.719.545
EUW1_7569569521,112,81,14,10,86,127,108,146,63,103,1,10,Challenger,15.20.719.545
EUW1_7569489094,23,100,150,85,122,139,151,79,183,4,1,10,Challenger,15.20.719.545
EUW1_7569397874,88,81,79,183,122,56,179,165,142,4,0,10,Challenger,15.20.719.545
EUW1_7570407278,181,108,51,133,15,2,156,7,96,65,0,9,Grandmaster,15.20.719.545
EUW1_7570329893,5,108,147,142,4,23,139,67,140,190,1,9,Grandmaster,15.20.719.545
EUW1_7570280007,127,55,1,187,82,61,108,2,9,103,0,9,Grandmaster,15.20.719.545
EUW1_7567864866,128,108,27,32,103,61,55,89,176,118,1,9,Grandmaster,15.20.717.2831
EUW1_7567821173,112,108,180,155,6,23,33,1,59,154,1,9,Grandmaster,15.20.717.2831
EUW1_7567086625,5,108,24,36,4,182,55,13,85,152,1,9,Grandmaster,15.20.717.2831
EUW1_7566337750,0,116,129,58,103,182,108,33,150,132,1,9,Grandmaster,15.20.717.2831
EUW1_7566309483,56,73,1,176,118,5,108,13,142,4,1,9,Grandmaster,15.20.717.2831
EUW1_7566185507,61,108,33,130,165,121,116,71,58,167,0,9,Grandmaster,15.20.717.2831
EUW1_7566012548,139,108,104,9,154,43,81,147,59,20,1,9,Grandmaster,15.20.717.2831
EUW1_7563323815,57,108,13,59,53,139,105,49,85,34,0,9,Grandmaster,15.20.717.2831
EUW1_7563222410,56,108,186,140,184,180,151,51,66,101,1,9,Grandmaster,15.20.717.2831
EUW1_7563173372,181,31,13,142,122,138,108,146,160,115,1,9,Grandmaster,15.20.717.2831
EUW1_7563138474,31,150,146,36,113,138,108,3,164,122,1,9,Grandmaster,15.20.717.2831
EUW1_7563089011,0,108,49,63,104,71,105,139,22,113,1,9,Grandmaster,15.20.717.2831
EUW1_7572220290,61,81,186,87,122,46,170,129,27,4,0,9,Grandmaster,15.20.719.545
EUW1_7572170861,164,90,33,58,103,48,113,111,22,87,1,9,Grandmaster,15.20.719.545
EUW1_7572090753,112,105,186,10,133,5,34,14,63,122,0,9,Grandmaster,15.20.719.545
EUW1_7571909122,162,29,186,176,122,125,169,1,32,154,0,9,Grandmaster,15.20.719.545
EUW1_7571900020,0,81,172,142,118,139,97,186,160,114,0,9,Grandmaster,15.20.719.545
EUW1_7571858844,42,55,147,130,115,43,126,33,63,53,1,9,Grandmaster,15.20.719.545
EUW1_7571835103,42,33,186,26,132,164,97,111,58,53,0,9,Grandmaster,15.20.719.545
EUW1_7571797815,180,170,33,85,118,88,116,69,140,15,0,9,Grandmaster,15.20.719.545
EUW1_7571756184,136,108,186,183,86,5,179,24,63,118,0,9,Grandmaster,15.20.719.545
EUW1_7571719659,5,110,186,63,84,128,161,150,183,86,1,9,Grandmaster,15.20.719.545
EUW1_7571582216,2,169,186,142,190,40,151,146,77,132,1,9,Grandmaster,15.20.719.545
EUW1_7571206163,164,33,129,32,4,163,146,172,63,122,0,9,Grandmaster,15.20.719.545
EUW1_7571381473,56,186,147,77,122,139,97,2,167,132,1,9,Grandmaster,15.20.719.545
EUW1_7571051560,56,179,147,183,65,44,186,111,59,103,1,9,Grandmaster,15.20.719.545
EUW1_7570935323,56,146,155,22,114,44,55,188,96,122,0,9,Grandmaster,15.20.719.545
EUW1_7570906770,40,116,147,140,118,0,151,172,22,65,0,9,Grandmaster,15.20.719.545
EUW1_7570882954,0,100,111,133,114,75,150,40,180,4,1,9,Grandmaster,15.20.719.545
EUW1_7570864165,139,45,14,155,15,42,34,172,58,122,1,9,Grandmaster,15.20.719.545
EUW1_7570660146,88,151,159,63,103,56,100,84,155,132,0,9,Grandmaster,15.20.719.545
EUW1_7570582372,0,108,24,142,15,139,170,188,59,82,0,9,Grandmaster,15.20.719.545
EUW1_7570516955,162,17,24,9,82,13,108,186,140,133,1,9,Grandmaster,15.20.719.545
EUW1_7570044354,110,73,147,59,86,38,29,68,164,34,1,9,Grandmaster,15.20.719.545
