TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
29979,EUW1_7564806146,58,11,166,18,902,107,106,136,145,57,0,1,1,10,31,0,0,2,1,18,0,1
29980,EUW1_7564743833,41,80,90,18,50,54,950,131,800,117,1,1,3,11,31,0,0,1,3,27,0,1
29981,EUW1_7564704516,234,5,61,222,201,110,200,8,67,117,0,0,1,3,14,0,1,2,10,35,1,0
29982,EUW1_7562968913,82,234,142,18,526,19,876,134,222,432,0,1,0,3,31,1,0,4,9,43,1,0
29983,EUW1_7562620255,799,234,55,81,43,8,121,126,18,37,1,1,1,8,41,0,0,3,5,26,0,1
29984,EUW1_7562607962,897,234,103,429,117,164,30,61,18,888,0,0,2,6,31,1,1,2,10,39,1,0
29985,EUW1_7561402206,23,20,910,119,12,122,234,127,115,37,0,1,3,11,25,0,0,0,1,10,0,1
29986,EUW1_7560608910,58,107,711,18,40,516,56,3,119,111,1,1,1,8,36,0,0,3,8,34,0,1
29987,EUW1_7560209644,122,91,134,119,235,266,19,61,18,161,0,0,1,1,18,0,0,0,0,13,0,1
29988,EUW1_7555944629,86,5,55,804,902,17,64,127,67,267,1,1,4,11,38,1,0,1,6,38,0,1
29989,EUW1_7555878001,67,106,777,15,267,31,107,38,804,117,0,0,0,3,24,1,1,4,10,42,1,0
29990,EUW1_7555818463,86,106,61,18,267,893,234,7,81,888,0,0,0,9,36,0,1,4,8,27,0,1
29991,EUW1_7555586760,17,121,39,18,267,75,254,101,21,555,0,1,3,8,35,0,0,0,0,22,0,1
29992,EUW1_7555528870,166,111,157,147,32,98,131,893,51,267,0,1,4,7,36,1,0,0,3,38,0,1
29993,EUW1_7555455014,82,59,127,804,555,103,64,157,18,117,1,0,4,8,47,1,1,1,7,36,0,1
29994,EUW1_7572495926,126,238,13,22,163,79,234,517,29,902,0,1,1,5,17,1,0,3,9,37,1,0
29995,EUW1_7572428926,79,200,3,51,267,86,62,7,236,432,1,1,2,8,22,0,0,1,3,10,0,1
29996,EUW1_7572207534,39,154,61,21,89,67,245,711,498,497,0,1,3,7,35,0,0,1,2,24,0,1
29997,EUW1_7571480869,897,254,3,115,43,57,64,99,145,497,1,1,1,12,32,0,0,3,1,22,0,1
29998,EUW1_7571434539,897,62,147,15,161,80,254,85,901,350,0,0,1,3,20,1,1,2,11,33,1,0
29999,EUW1_7571350683,150,234,112,18,26,10,106,13,235,902,0,1,2,8,27,0,0,1,1,15,0,1
30000,EUW1_7571253812,126,887,777,222,12,8,245,238,114,555,1,0,2,5,40,1,1,4,10,45,1,0
30001,EUW1_7571214643,58,28,238,202,40,114,5,517,145,53,0,0,0,3,21,0,1,3,9,33,1,0
30002,EUW1_7570912535,421,246,90,42,412,14,120,55,895,555,0,1,3,10,49,0,0,0,2,26,0,1
30003,EUW1_7570417845,799,245,777,800,147,54,107,112,51,43,0,0,1,3,35,1,1,3,10,40,1,0
30004,EUW1_7570333764,8,131,901,145,43,39,90,55,804,117,1,1,3,9,36,0,0,1,4,32,0,1
30005,EUW1_7570281990,516,60,55,523,117,14,59,13,804,16,1,1,1,8,26,0,0,3,3,10,0,1
30006,EUW1_7570118984,41,245,131,202,267,142,203,157,800,147,0,0,0,3,18,1,1,3,10,28,1,0
30007,EUW1_7571356784,126,234,131,202,43,83,517,134,29,902,0,0,2,11,32,0,1,1,3,14,0,1
30008,EUW1_7571315917,58,60,268,51,99,39,517,910,202,201,0,0,0,0,5,0,1,4,10,29,1,0
30009,EUW1_7571271497,83,154,55,15,555,777,246,4,45,89,0,0,1,3,24,1,1,3,9,32,1,0
30010,EUW1_7571227963,39,106,134,115,43,897,120,105,202,26,0,0,0,4,13,1,1,3,9,40,1,0
30011,EUW1_7571171813,777,254,14,15,412,164,56,7,81,147,0,0,1,3,16,0,1,3,10,33,1,0
30012,EUW1_7571132023,164,5,134,498,147,83,897,161,202,89,1,1,3,9,30,0,0,1,2,21,0,1
30013,EUW1_7571096982,897,59,8,145,267,80,19,134,236,44,1,1,0,5,28,0,0,4,7,35,1,0
30014,EUW1_7571074212,76,266,136,429,236,4,143,555,777,64,0,0,0,0,39,0,0,0,4,46,1,0
30015,EUW1_7571030322,777,60,8,110,267,14,950,34,236,412,1,0,1,5,28,0,1,4,9,38,1,0
30016,EUW1_7570940051,24,121,55,236,16,67,28,131,523,201,0,1,3,11,44,0,0,0,3,19,0,1
30017,EUW1_7570873036,2,163,1,222,53,50,56,157,523,12,1,1,0,9,38,0,0,4,3,28,0,1
30018,EUW1_7570855241,2,154,950,360,57,777,20,238,523,12,0,1,3,8,37,0,0,0,0,17,0,1
30019,EUW1_7570839944,799,234,127,202,143,777,32,711,221,101,0,1,3,9,35,1,0,1,7,18,0,1
30020,EUW1_7570827353,39,246,131,222,432,84,121,134,81,800,0,1,0,4,22,0,0,2,1,14,0,1
30021,EUW1_7569955856,10,427,777,119,89,516,203,26,22,902,0,0,1,3,10,1,1,3,8,31,1,0
30022,EUW1_7569869179,887,238,55,51,161,14,121,103,115,432,0,0,2,3,21,1,1,2,11,37,1,0
30023,EUW1_7569843704,36,517,55,51,60,420,64,131,22,43,1,1,3,11,37,1,0,3,3,27,0,1
30024,EUW1_7569807459,50,131,517,360,111,79,141,55,202,12,1,1,3,9,25,0,0,0,3,17,0,1
30025,EUW1_7569800589,266,33,517,901,267,68,64,105,42,526,0,0,0,0,0,0,0,0,0,0,0,1
30026,EUW1_7569782807,98,245,127,895,37,266,200,55,81,432,1,0,3,6,26,0,1,1,6,21,0,1
30027,EUW1_7569767647,133,5,131,119,40,36,62,112,115,7,0,1,3,9,55,1,0,2,5,52,0,1
30028,EUW1_7568980627,54,131,238,145,497,6,233,105,498,45,1,0,3,5,38,0,1,4,11,50,1,0
30029,EUW1_7568940704,54,11,99,81,40,6,246,238,21,45,0,0,2,0,14,1,1,1,11,35,1,0
30030,EUW1_7568887383,122,421,101,901,902,875,876,64,51,45,1,0,1,10,36,0,1,4,5,24,0,1
30031,EUW1_7573121084,150,59,42,134,267,266,131,105,69,235,0,0,1,10,49,0,1,2,2,24,0,1
30032,EUW1_7573107164,36,91,13,81,267,266,106,105,51,235,0,1,3,6,24,0,0,0,2,7,0,1
30033,EUW1_7573078405,266,246,103,145,16,74,120,69,804,26,0,0,3,3,42,2,1,1,12,33,1,0
30034,EUW1_7573046814,122,91,166,29,267,266,120,55,145,497,2,1,2,9,52,0,0,3,4,47,0,1
30035,EUW1_7573001815,164,150,245,81,63,266,11,55,901,497,1,0,2,9,42,0,1,3,6,42,0,1
30036,EUW1_7572944186,14,950,55,157,555,238,131,84,235,201,0,1,2,8,38,2,0,4,9,52,1,0
30037,EUW1_7572896345,14,2,55,22,16,887,427,238,115,555,0,1,3,10,43,0,0,1,3,23,0,1
30038,EUW1_7572839657,24,32,133,29,117,14,20,245,145,412,0,1,2,4,29,2,0,3,11,38,1,0
30039,EUW1_7571830202,893,245,901,81,147,266,234,105,51,432,1,1,3,11,30,0,0,0,4,16,0,1
30040,EUW1_7571801818,50,245,18,901,111,266,91,4,29,117,0,1,1,6,32,1,0,3,9,40,1,0
30041,EUW1_7571756623,82,246,238,42,497,266,59,38,804,43,0,1,1,3,40,1,0,3,10,45,1,0
30042,EUW1_7571729578,24,35,105,163,235,67,121,13,901,518,0,0,1,4,28,0,0,0,0,6,0,1
30043,EUW1_7571485097,31,234,90,804,497,887,59,55,901,555,0,1,1,10,31,0,0,1,4,11,0,1
30044,EUW1_7570707388,164,141,7,498,37,24,62,55,22,117,0,1,1,6,34,2,0,4,8,42,1,0
30045,EUW1_7570683936,39,246,7,45,111,122,254,55,901,53,1,0,1,11,22,0,1,3,5,24,0,1
30046,EUW1_7570662021,43,120,910,901,40,24,91,55,51,111,0,0,0,0,15,0,1,2,11,38,1,0
30047,EUW1_7573230439,114,203,45,222,40,24,104,268,523,53,0,1,2,11,22,0,0,1,1,11,0,1
30048,EUW1_7573207600,114,91,238,45,40,122,254,246,800,518,1,1,3,10,31,2,0,4,9,62,1,0
30049,EUW1_7573188436,164,131,84,81,43,114,104,96,119,12,0,1,2,9,41,1,0,1,2,30,0,1
30050,EUW1_7573182674,114,91,134,222,412,17,107,142,15,43,0,1,2,10,19,0,0,1,0,3,0,1
30051,EUW1_7573175068,266,107,711,222,117,114,104,69,895,412,0,0,1,2,19,0,1,3,11,37,1,0
30052,EUW1_7573167289,36,28,4,22,497,114,91,7,147,25,0,0,2,4,28,0,1,1,10,33,1,0
30053,EUW1_7573156798,114,76,246,119,432,54,121,157,50,267,0,0,2,11,37,0,1,3,5,34,0,1
30054,EUW1_7573132386,122,131,4,236,35,114,104,13,145,7,0,0,1,3,40,1,1,3,10,43,1,0
30055,EUW1_7573130716,114,76,50,222,412,84,30,901,29,89,0,0,1,4,27,0,1,1,11,49,1,0
30056,EUW1_7573084615,114,121,910,29,78,83,245,157,145,111,1,1,3,13,39,1,0,3,7,30,0,1
30057,EUW1_7573050377,421,9,55,18,53,114,234,4,145,412,0,0,1,2,22,1,1,4,11,34,1,0
30058,EUW1_7573021435,114,121,34,800,53,8,104,55,119,267,0,1,2,3,23,0,0,0,3,13,0,1
30059,EUW1_7572986214,114,121,7,893,432,54,421,61,25,235,0,1,3,11,34,0,0,1,1,16,0,1
30060,EUW1_7571524190,114,121,103,222,117,98,238,61,523,53,0,1,3,10,31,0,0,0,0,12,0,1
30061,EUW1_7571433122,114,141,7,51,161,84,203,517,523,111,1,1,2,8,39,1,0,3,10,43,1,0
30062,EUW1_7571378682,82,121,103,804,201,114,72,61,360,80,0,1,4,8,32,0,0,0,3,19,0,1
30063,EUW1_7573170687,897,131,157,222,40,98,107,3,18,432,0,0,0,0,14,0,1,3,11,32,1,0
30064,EUW1_7573162722,39,60,246,115,26,19,120,10,69,267,0,0,1,2,13,0,1,2,3,24,1,0
30065,EUW1_7573159580,2,120,34,202,267,164,17,13,523,25,0,1,0,2,27,1,0,4,11,34,1,0
30066,EUW1_7573139552,114,121,112,145,497,36,246,7,235,267,0,1,1,5,21,0,0,1,0,9,0,1
30067,EUW1_7573126117,266,131,777,800,412,86,120,134,18,432,0,0,1,0,7,0,0,1,2,19,1,0
30068,EUW1_7573118551,75,246,5,89,13,498,266,26,516,223,0,0,0,0,49,0,0,0,0,0,0,1
30069,EUW1_7573071268,164,30,7,22,117,421,131,246,145,526,1,1,1,9,48,0,0,3,3,22,0,1
30070,EUW1_7573047556,8,43,114,516,41,64,31,45,245,33,0,0,0,0,40,0,0,0,0,0,0,1
30071,EUW1_7573017234,77,89,141,7,895,888,804,17,1,131,0,0,0,0,54,0,0,0,0,0,0,1
30072,EUW1_7572989212,136,236,876,427,105,121,14,897,800,60,0,0,0,0,53,0,0,0,0,0,0,1
30073,EUW1_7572951508,131,84,107,14,110,412,89,518,63,51,0,0,0,4,79,0,0,0,2,62,0,1
30074,EUW1_7571933030,67,59,103,51,43,75,120,90,29,16,0,1,1,6,28,0,0,1,1,5,0,1
30075,EUW1_7571929370,17,120,55,222,201,516,106,238,110,111,0,1,1,7,38,0,0,1,2,21,0,1
30076,EUW1_7571924967,54,120,76,360,147,126,91,34,145,267,0,1,2,10,28,0,0,1,1,14,0,1
30077,EUW1_7571920107,266,120,45,523,111,897,234,134,804,43,0,0,0,1,13,0,1,3,8,31,1,0
30078,EUW1_7571918045,157,131,7,18,117,245,120,61,804,412,0,1,4,7,34,0,0,0,1,12,0,1
30079,EUW1_7571907038,164,11,38,29,555,39,120,105,145,432,0,0,0,2,17,0,1,4,8,39,1,0
30080,EUW1_7571902704,8,950,103,119,89,106,120,50,115,555,0,1,2,8,40,0,0,2,4,21,0,1
30081,EUW1_7571892226,266,120,134,81,40,897,104,112,236,902,0,0,2,1,11,0,0,0,0,5,0,1
30082,EUW1_7572513748,86,72,777,81,74,114,517,103,202,44,0,1,1,7,35,1,0,2,8,32,1,0
30083,EUW1_7572431713,23,64,1,800,60,24,91,8,42,43,0,0,2,6,19,0,0,0,0,9,0,1
30084,EUW1_7572385065,24,234,268,42,526,85,91,4,157,74,0,0,0,3,19,1,1,4,9,37,1,0
30085,EUW1_7572271818,266,56,25,119,40,145,24,142,236,43,0,0,1,3,28,1,1,3,8,33,1,0
30086,EUW1_7572195472,27,91,893,21,89,86,5,55,901,201,0,0,0,1,21,1,1,4,11,34,1,0
30087,EUW1_7572167774,126,517,101,81,43,14,104,163,145,161,0,0,2,3,27,0,0,0,0,3,0,1
30088,EUW1_7571899918,17,238,3,523,60,897,11,145,804,117,0,0,1,0,11,0,0,0,0,1,0,1
30089,EUW1_7571885364,14,120,61,145,43,69,62,112,15,60,0,1,2,10,30,0,0,1,3,17,0,1
30090,EUW1_7571840141,799,421,910,202,147,157,102,134,145,80,1,1,2,8,30,0,0,2,3,11,0,1
30091,EUW1_7571811237,421,234,711,42,74,27,64,103,18,32,0,1,2,10,51,0,0,1,2,16,0,1
30092,EUW1_7571788946,58,35,7,145,78,39,30,61,523,497,0,0,0,1,19,0,1,3,3,19,1,0
30093,EUW1_7571757464,54,121,238,45,526,799,234,893,202,43,0,1,2,10,38,0,0,2,2,21,0,1
30094,EUW1_7571662864,77,91,134,51,53,74,427,142,29,43,1,1,2,9,27,0,0,3,4,20,0,1
30095,EUW1_7571593294,799,121,8,21,12,58,60,238,800,37,0,1,3,4,44,1,0,2,12,42,1,0
30096,EUW1_7573131329,238,131,8,901,16,799,30,950,42,350,0,0,0,1,19,0,1,3,11,35,1,0
30097,EUW1_7573164974,875,11,61,51,432,58,245,103,119,526,1,0,4,10,35,0,1,1,5,22,0,1
30098,EUW1_7573149314,74,60,39,222,518,92,32,7,22,888,0,1,1,4,23,0,0,3,11,47,1,0
30099,EUW1_7573140902,157,30,134,21,89,897,234,121,360,526,0,1,2,9,44,0,0,1,1,23,0,1
30100,EUW1_7573130492,114,5,157,147,111,92,63,69,222,89,0,1,0,3,21,0,0,2,10,34,1,0
30101,EUW1_7573109130,266,238,910,110,16,54,517,112,96,902,0,0,1,4,14,1,1,3,7,30,1,0
30102,EUW1_7573088987,77,28,42,895,267,17,91,166,157,497,0,1,3,5,27,1,0,1,8,31,1,0
30103,EUW1_7571958903,80,131,4,18,40,83,200,517,523,888,1,1,3,9,28,0,0,1,6,26,0,1
30104,EUW1_7571941997,126,245,80,800,76,897,246,13,523,117,1,1,4,11,32,0,0,0,1,16,0,1
30105,EUW1_7571928233,75,20,517,523,43,17,113,245,51,497,1,1,2,9,26,0,0,1,1,14,0,1
30106,EUW1_7571920504,54,36,105,202,134,266,35,777,222,142,0,0,0,1,24,0,1,3,11,49,1,0
30107,EUW1_7571916482,82,238,133,429,201,897,59,517,81,12,0,0,1,3,29,0,1,2,10,47,1,0
30108,EUW1_7571900118,114,91,142,145,800,8,63,901,67,50,1,1,4,11,35,0,0,0,2,16,0,1
30109,EUW1_7571897221,516,63,245,360,53,901,59,55,51,133,0,0,0,0,3,0,0,0,0,4,1,0
30110,EUW1_7571896047,516,63,245,22,412,17,517,238,800,555,0,0,0,0,1,0,0,0,0,0,0,1
30111,EUW1_7571853387,92,59,893,145,518,54,19,105,81,78,0,0,1,0,21,1,1,3,11,36,1,0
30112,EUW1_7571859472,126,77,13,96,53,245,120,134,119,111,0,1,2,8,39,0,0,0,3,18,0,1
30113,EUW1_7571828160,107,77,166,96,35,421,950,238,30,267,0,0,2,5,40,2,1,3,11,60,1,0
30114,EUW1_7571804481,266,59,910,236,201,58,77,142,96,412,0,0,0,1,21,0,1,3,3,34,1,0
30115,EUW1_7571759302,68,154,238,119,43,92,77,8,895,412,0,1,3,7,35,0,0,0,1,6,0,1
30116,EUW1_7571724574,79,77,166,96,117,266,246,7,145,412,0,0,3,6,23,0,1,1,2,12,0,1
30117,EUW1_7571669888,10,77,800,96,117,54,246,910,901,432,0,1,0,5,34,0,0,3,8,44,1,0
30118,EUW1_7571615272,14,77,142,96,117,420,60,8,21,235,0,1,0,2,14,1,0,4,11,28,1,0
30119,EUW1_7571568999,41,131,45,523,235,421,77,38,96,526,0,0,0,1,22,0,1,4,9,45,1,0
30120,EUW1_7571486928,39,427,69,429,79,240,246,134,96,111,0,0,1,4,28,0,0,0,0,4,0,1
30121,EUW1_7571383088,517,11,134,115,37,897,77,127,51,40,1,0,3,7,24,0,1,1,4,16,0,1
30122,EUW1_7571252080,240,36,238,115,497,166,62,55,147,111,0,1,0,5,13,1,0,4,7,35,1,0
30123,EUW1_7568049908,240,77,901,523,147,86,254,90,202,235,0,1,3,10,38,1,0,1,5,24,0,1
30124,EUW1_7573127094,240,62,4,804,117,131,28,799,523,25,1,1,3,10,29,0,0,2,5,27,0,1
30125,EUW1_7573112015,39,238,10,523,40,58,104,163,119,117,0,0,0,4,27,1,1,4,10,38,1,0
30126,EUW1_7573085305,39,141,10,50,235,240,245,13,29,43,1,1,1,8,41,1,0,4,9,35,0,1
30127,EUW1_7573059935,126,5,131,800,432,799,24,245,42,40,0,1,1,4,43,0,0,3,10,45,1,0
30128,EUW1_7573032468,39,9,25,804,111,14,131,38,42,555,1,1,1,10,34,0,0,2,3,16,0,1
30129,EUW1_7573004911,246,64,61,910,111,893,25,23,145,526,0,0,1,4,20,0,0,0,0,2,0,1
30130,EUW1_7572482628,8,59,161,804,902,39,106,38,145,89,0,1,0,5,42,1,0,5,11,38,1,0
30131,EUW1_7570463753,150,120,69,115,111,58,234,13,804,37,1,1,2,13,27,0,0,2,1,17,0,1
30132,EUW1_7569454395,98,76,711,15,412,799,106,25,804,43,1,1,2,10,32,0,0,2,2,15,0,1
30133,EUW1_7569404338,31,107,25,145,526,9,91,246,119,12,0,1,0,1,16,0,0,3,9,30,1,0
30134,EUW1_7569057195,24,19,238,804,432,114,64,99,145,78,0,1,3,9,30,3,0,4,11,36,1,0
30135,EUW1_7557485173,799,9,8,498,555,54,20,238,145,111,1,0,1,9,34,0,1,3,1,26,0,1
30136,EUW1_7557187088,133,234,517,22,497,150,113,777,145,111,0,1,3,8,29,0,0,0,1,16,0,1
30137,EUW1_7556824259,14,59,910,96,117,23,91,115,22,902,0,1,2,5,15,0,0,0,2,6,0,1
30138,EUW1_7556790137,799,91,131,18,267,67,106,238,145,111,0,0,0,4,24,0,0,1,0,11,0,1
30139,EUW1_7556149749,58,59,101,143,526,106,9,99,804,111,2,0,2,7,42,0,1,2,6,37,0,1
30140,EUW1_7556079902,98,32,238,901,43,82,517,127,67,902,0,0,0,3,24,2,1,5,11,28,1,0
30141,EUW1_7555745521,266,950,103,145,267,110,517,910,15,412,1,1,2,4,31,0,0,2,5,17,0,1
30142,EUW1_7555672565,8,120,103,22,902,114,91,236,115,40,3,0,3,6,30,0,1,3,10,31,1,0
30143,EUW1_7553984594,897,78,13,18,53,901,154,38,360,267,1,1,1,11,29,0,0,2,0,10,0,1
30144,EUW1_7553910760,80,59,1,145,555,98,91,13,51,99,1,0,4,9,47,0,1,1,3,26,0,1
30145,EUW1_7553570529,516,200,61,145,111,166,238,134,22,33,0,1,0,1,18,0,0,3,8,32,1,0
30146,EUW1_7553539687,2,141,38,22,43,516,143,103,222,26,0,1,0,2,17,0,0,1,1,11,0,1
30147,EUW1_7550781281,19,131,238,119,412,79,59,103,110,518,0,0,1,4,25,1,1,3,10,43,1,0
30148,EUW1_7550004909,92,517,126,22,497,31,203,777,145,76,0,0,1,7,28,1,1,3,9,31,1,0
30149,EUW1_7572930803,157,56,55,15,267,122,121,34,17,37,1,0,3,10,38,0,1,1,3,27,0,1
30150,EUW1_7572910031,86,131,777,51,432,122,421,517,523,26,0,0,0,0,0,0,0,0,0,0,0,1
30151,EUW1_7572728286,114,233,55,498,497,875,106,910,145,43,0,0,0,2,14,0,1,2,8,24,1,0
30152,EUW1_7572674956,41,121,96,145,53,86,799,61,81,432,1,0,2,8,36,0,1,3,2,33,0,1
30153,EUW1_7572388341,10,121,39,202,76,27,5,55,222,267,0,1,1,2,19,0,0,2,8,35,1,0
30154,EUW1_7571908999,875,203,55,143,35,110,11,238,21,147,0,0,2,4,37,1,1,2,10,40,1,0
30155,EUW1_7571896454,6,32,268,236,412,82,141,157,21,57,0,1,1,3,26,0,0,2,11,45,1,0
30156,EUW1_7571895543,48,246,103,67,555,122,427,45,81,497,0,1,2,7,38,1,0,2,8,35,1,0
30157,EUW1_7571878416,98,64,55,202,78,36,59,82,236,50,0,0,1,0,25,0,1,3,11,30,1,0
30158,EUW1_7571859976,266,238,163,222,201,2,104,13,202,555,0,1,4,12,59,0,0,1,5,43,0,1
30159,EUW1_7571841270,58,107,25,51,53,78,121,13,222,350,0,0,1,0,16,0,1,1,7,39,1,0
30160,EUW1_7571762225,10,245,777,895,350,75,143,126,901,89,0,1,1,7,37,1,0,3,8,38,1,0
30161,EUW1_7571724818,897,64,38,145,111,36,80,134,222,888,0,0,1,0,20,0,1,1,11,27,1,0
30162,EUW1_7571419750,86,141,90,804,80,82,876,45,360,555,1,1,2,10,44,0,0,2,3,23,0,1
30163,EUW1_7571358818,86,154,34,42,526,14,238,163,145,89,0,0,2,5,37,1,1,3,7,33,1,0
30164,EUW1_7571327394,82,76,126,145,888,6,9,245,119,111,0,0,1,2,18,0,0,0,0,8,0,1
30165,EUW1_7569925684,114,79,950,222,902,14,107,134,145,53,1,1,3,9,38,0,0,0,6,24,0,1
30166,EUW1_7569897125,17,64,86,145,40,85,246,8,15,117,0,0,0,1,9,1,1,4,10,19,1,0
30167,EUW1_7569888363,67,106,8,145,111,78,59,13,45,53,0,0,0,0,0,0,0,0,0,0,1,0
30168,EUW1_7569714795,39,203,245,221,43,24,72,25,15,60,0,1,3,9,42,0,0,1,3,31,0,1
30169,EUW1_7569707093,69,517,42,80,12,8,203,39,523,412,0,1,0,4,34,1,0,4,10,45,1,0
30170,EUW1_7569704699,69,121,134,29,164,8,62,61,42,117,1,0,3,8,46,0,1,1,4,29,0,1
30171,EUW1_7569690058,166,141,910,18,12,24,107,13,21,111,0,0,0,0,18,0,1,3,10,33,1,0
30172,EUW1_7569665585,421,64,3,895,350,875,76,157,15,111,0,0,0,1,14,0,1,2,7,35,1,0
30173,EUW1_7568644735,75,107,84,81,267,17,64,42,51,432,1,1,2,10,34,0,0,2,2,20,0,1
30174,EUW1_7568626711,131,120,13,114,350,10,107,99,222,412,1,1,2,7,23,1,0,4,10,38,1,0
30175,EUW1_7566430957,67,131,80,804,35,166,245,157,115,50,2,1,0,6,62,1,0,5,11,64,1,0
30176,EUW1_7566425243,14,64,910,145,518,266,106,893,42,432,0,1,3,10,27,1,0,1,5,30,0,1
30177,EUW1_7566421603,92,64,18,145,526,266,77,39,523,63,0,0,0,0,18,0,1,2,11,32,1,0
30178,EUW1_7566412006,240,246,103,523,432,75,72,163,145,555,0,1,1,6,29,0,0,1,1,15,0,1
30179,EUW1_7566401250,240,131,105,18,164,34,64,38,81,497,0,1,1,5,25,0,0,1,0,14,0,1
30180,EUW1_7566398461,86,234,55,145,526,777,62,7,901,111,1,1,1,11,49,0,0,1,3,16,0,1
30181,EUW1_7566373066,68,121,157,51,518,887,56,13,145,497,1,1,4,10,52,1,0,1,5,42,0,1
30182,EUW1_7573151073,58,28,245,51,40,75,421,84,498,33,0,1,0,4,17,1,0,2,9,35,1,0
30183,EUW1_7573147507,98,517,134,51,43,75,91,105,81,267,0,0,1,3,25,1,1,2,10,31,1,0
30184,EUW1_7573117253,74,120,950,22,53,10,234,157,51,43,0,0,4,11,43,1,1,0,3,26,0,1
30185,EUW1_7573115939,777,246,18,115,37,875,120,7,15,902,0,0,0,0,0,0,0,0,0,1,1,0
30186,EUW1_7573068962,875,238,101,51,26,39,64,134,202,117,0,0,2,6,35,0,1,1,6,17,0,1
30187,EUW1_7573033695,80,517,142,51,53,266,246,79,22,57,1,0,3,9,37,0,1,2,4,27,0,1
30188,EUW1_7572715189,164,121,55,30,412,238,60,133,15,43,0,1,1,5,34,1,0,4,8,38,1,0
30189,EUW1_7572662125,74,200,103,51,43,266,35,84,81,432,0,1,0,6,19,1,0,4,9,44,1,0
30190,EUW1_7572610971,126,35,777,42,267,39,246,893,236,235,0,0,1,0,12,0,1,2,11,28,1,0
30191,EUW1_7571486566,266,254,101,51,40,157,245,893,29,223,0,1,1,3,33,1,0,5,11,56,1,0
30192,EUW1_7570389925,240,246,84,15,37,19,62,90,134,111,0,0,0,2,21,0,1,3,10,32,1,0
30193,EUW1_7570202626,31,23,163,42,111,150,63,166,21,526,0,0,2,4,24,1,1,2,8,38,1,0
30194,EUW1_7572051177,58,246,96,15,201,150,950,7,236,111,0,0,0,0,4,0,0,1,0,10,1,0
30195,EUW1_7571159102,64,107,163,901,25,266,11,13,42,111,0,0,0,1,11,0,0,2,3,20,1,0
30196,EUW1_7571126533,164,517,103,222,412,266,245,4,145,555,0,1,1,4,19,1,0,3,10,35,1,0
30197,EUW1_7570643918,516,120,8,222,89,24,11,13,236,37,0,0,0,2,9,0,0,2,0,4,0,1
30198,EUW1_7552058118,164,131,166,202,40,69,62,126,145,412,0,1,1,9,37,1,0,3,5,29,0,1
30199,EUW1_7552052234,106,121,10,895,800,266,163,157,145,12,0,0,3,8,39,1,1,1,8,42,0,1
30200,EUW1_7552044438,164,517,103,236,267,106,59,85,145,902,0,1,2,5,29,0,0,0,1,16,0,1
30201,EUW1_7552040010,114,63,18,236,12,150,203,134,145,518,0,1,2,10,23,0,0,1,0,11,0,1
30202,EUW1_7552030945,266,254,105,30,111,86,121,115,145,201,0,1,1,4,36,2,0,5,11,51,1,0
30203,EUW1_7552023933,901,350,67,61,202,76,161,51,555,157,0,0,0,4,77,0,0,0,2,65,0,1
30204,EUW1_7549833384,24,64,8,96,267,78,141,39,145,3,0,0,2,0,22,1,1,1,11,36,1,0
30205,EUW1_7549739898,150,59,800,145,518,240,60,161,235,78,0,1,2,6,30,0,0,2,3,23,0,1
30206,EUW1_7549669092,516,120,800,523,16,799,254,112,15,267,0,0,0,0,12,0,1,4,7,26,1,0
30207,EUW1_7547519935,8,20,166,42,111,133,141,84,222,497,1,0,0,5,31,0,1,3,8,59,1,0
30208,EUW1_7545767851,164,60,3,51,235,127,36,131,145,43,1,1,1,12,50,0,0,3,3,38,0,1
30209,EUW1_7545664274,164,233,25,2,267,41,131,103,222,223,0,1,3,3,18,0,0,0,1,8,0,1
30210,EUW1_7544355054,164,59,8,30,3,39,131,64,901,526,0,1,2,10,42,0,0,1,2,16,0,1
30211,EUW1_7544011813,98,234,142,498,12,266,24,131,30,526,0,0,0,0,9,0,1,2,5,33,1,0
30212,EUW1_7572251225,254,203,55,90,25,86,2,246,51,26,0,0,1,5,25,1,1,2,8,46,1,0
30213,EUW1_7571763904,58,203,238,51,76,86,517,910,222,117,1,0,3,10,36,0,1,1,5,24,0,1
30214,EUW1_7571722480,122,59,99,895,432,126,30,897,81,40,0,0,3,3,20,1,1,1,9,25,1,0
30215,EUW1_7570512939,150,91,25,96,26,122,80,800,81,111,1,1,3,9,45,0,0,1,2,27,0,1
30216,EUW1_7568924317,122,254,99,22,902,86,76,246,51,518,0,0,1,3,20,1,1,4,9,34,1,0
30217,EUW1_7568896898,122,120,13,45,526,82,59,134,51,40,0,0,0,3,18,1,1,4,11,43,1,0
30218,EUW1_7568872992,24,517,157,145,267,86,91,13,498,497,0,1,1,7,28,0,0,1,0,11,0,1
30219,EUW1_7568717038,86,5,893,202,78,10,120,127,145,12,1,1,4,11,43,0,0,0,0,19,0,1
30220,EUW1_7568689161,86,9,142,18,111,122,517,1,202,26,0,1,3,9,39,0,0,0,2,21,0,1
